,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL
2969,Bali Treetop Adventure Park,"Candikuning, Baturiti, Tabanan Regency, Bali 82191",balitreetop.com,"P5C3+6G Candikuning, Tabanan Regency, Bali",4.7,845,"https://www.google.com/maps/place/Bali+Treetop+Adventure+Park/@-8.5066963,115.0803123,10z/data=!4m9!1m3!2m2!1sobjek+wisata+di+bali!6e1!3m4!1s0x2dd1891a70f22a33:0xce7e64d70f6fb1c5!8m2!3d-8.27939!4d115.153842?hl=id"
2970,Chez Gado Gado Restaurant,"Jl. Camplung Tanduk No.99, Seminyak, Kuta, Kabupaten Badung, Bali 80361",gadogadorestaurant.com,"8545+RJ Seminyak, Badung Regency, Bali",4.3,848,"https://www.google.com/maps/place/Chez+Gado+Gado+Restaurant/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd2471dd94efab5:0xa9157efa166ecfb3!8m2!3d-8.6929055!4d115.1590383?hl=id"
2973,Bali Eco Deli,"Jl. Jungutbatu, Jungutbatu, Nusa Lembongan, Kabupaten Klungkung, Bali 80000",baliecodeli.net,"8CHX+7Q Jungutbatu, Klungkung Regency, Bali",4.6,850,"https://www.google.com/maps/place/Bali+Eco+Deli/@-8.6567527,114.5897129,9z/data=!4m9!1m3!2m2!1srestaurants+in+Klungkung+Regency,+Bali!6e5!3m4!1s0x2dd26d0aca592cb7:0x1d1e6cb795dee99c!8m2!3d-8.6718568!4d115.4494067?hl=id"
2974,THE LOVINA Bali Resort,"Jl. Mas Lovina, Kalibukbuk, Lovina, Kabupaten Buleleng, Bali 81151",thelovinabali.com,"R2VJ+W5 Buleleng, Buleleng Regency, Bali",4.6,852,"https://www.google.com/maps/place/THE+LOVINA+Bali+Resort/@-8.1551369,114.8904202,11z/data=!4m12!1m3!2m2!1srestaurants+in+Buleleng+Regency,+Bali!6e5!3m7!1s0x2dd19b16eb554e2f:0x95e938e337c4137e!5m2!4m1!1i2!8m2!3d-8.1551369!4d115.0304959?hl=id"
2976,The Bistrot,"Jl. Kayu Aya No.117, Seminyak, Kuta, Kabupaten Badung, Bali 80361",bistrot-bali.com,"8587+C6 Seminyak, Badung Regency, Bali",4.4,857,"https://www.google.com/maps/place/The+Bistrot/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd24717861df5c7:0x608030965e8ef0bd!8m2!3d-8.6839097!4d115.1630151?hl=id"
2979,Moksa Ubud,"Ubud II Kutuh, Jl. Puskesmas, Sayan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",moksaubud.com,"F6VW+46 Sayan, Gianyar, Bali",4.6,862,"https://www.google.com/maps/place/Moksa+Ubud/@-8.6570861,115.010465,11z/data=!4m9!1m3!2m2!1srestaurants+in+Tabanan+Regency,+Bali!6e5!3m4!1s0x2dd23d18606ed00b:0xb3d2c33ff77ad437!8m2!3d-8.5071897!4d115.2456094?hl=id"
2980,Ganesha Ek Sanskriti Authentic Indian Restaurant and Bar Ubud,"Jalan Monkey Forest, Padang Tegal, Mekar Sari, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",ganeshaeksanskriti.com,"F7M5+6R Ubud, Gianyar, Bali",4.2,867,"https://www.google.com/maps/place/Ganesha+Ek+Sanskriti+Authentic+Indian+Restaurant+and+Bar+Ubud/@-8.5169507,115.1895406,12z/data=!4m9!1m3!2m2!1srestaurants+in+Gianyar+Regency,+Bali!6e5!3m4!1s0x2dd23d6bca0f85af:0x12304638c4ea79e9!8m2!3d-8.5169507!4d115.2595784?hl=id"
2981,Warung Ipang Bali,"No.88xx, Jalan Dewi Sri, Legian, Kuta, Badung Regency, Bali 80361",,"75WG+WC Legian, Badung Regency, Bali",4.3,868,"https://www.google.com/maps/place/Warung+Ipang+Bali/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd246dab174df4d:0x6d319cb3ebec4267!8m2!3d-8.70273!4d115.176053?hl=id"
2983,Hai Bar And Grill,"Mushroom Bay Nusa Lembongan, Jungutbatu, Nusapenida, Kabupaten Klungkung, Bali 80771",haitidebeachresort.com,"8C9M+3F Jungutbatu, Klungkung Regency, Bali",4.3,872,"https://www.google.com/maps/place/Hai+Bar+And+Grill/@-8.6567527,114.5897129,9z/data=!4m9!1m3!2m2!1srestaurants+in+Klungkung+Regency,+Bali!6e5!3m4!1s0x2dd26daef409a0e1:0x3166dccc060d8dc0!8m2!3d-8.682357!4d115.43368?hl=id"
2984,"Warung Wardani - Yudistira, Denpasar","Jl. Yudistira No.2, Dangin Puri Kauh, Kec. Denpasar Utara, Kota Denpasar, Bali 80232",warung-wardani.business.site,"86X8+H9 North Denpasar, Denpasar City, Bali",4.3,873,"https://www.google.com/maps/place/Warung+Wardani+-+Yudistira,+Denpasar/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd2409e358fde2f:0xea7f870663495047!8m2!3d-8.6510946!4d115.2158839?hl=id"
2987,Warung Makan Bu Rus,"Jl. Suweta No.9, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",instagram.com,"F7V7+W5 Ubud, Gianyar, Bali",4.5,873,"https://www.google.com/maps/place/Warung+Makan+Bu+Rus/@-8.5051371,115.1928552,12z/data=!4m9!1m3!2m2!1srestaurants+in+Gianyar+Regency,+Bali!6e5!3m4!1s0x2dd23d6a86c61d35:0xfa563a7d71de7c01!8m2!3d-8.5051371!4d115.262893?hl=id"
2988,Sea Breeze Ceningan pool Bar and Restaurant,"Ceningan Kawan, Jl. Nusa Ceningan, Lembongan, Nusapenida, Kabupaten Klungkung, Bali 80771",business.site,"8C2W+HX Lembongan, Klungkung Regency, Bali",4.5,882,"https://www.google.com/maps/place/Sea+Breeze+Ceningan+pool+Bar+and+Restaurant/@-8.6567527,114.5897129,9z/data=!4m9!1m3!2m2!1srestaurants+in+Klungkung+Regency,+Bali!6e5!3m4!1s0x2dd26dc183bdde1d:0xdc3b80ed09288c6d!8m2!3d-8.6985371!4d115.4474201?hl=id"
2989,Nostimo Greek Grill Bali,"Petitenget St No.17, Kerobokan Kelod, North Kuta, Badung Regency, Bali 80361",,"85H6+8R Kerobokan Kelod, Badung Regency, Bali",4.7,883,"https://www.google.com/maps/place/Nostimo+Greek+Grill+Bali/@-8.657239,115.0125274,11z/data=!4m8!1m2!2m1!1srestaurants+in+Badung+Regency,+Bali!3m4!1s0x2dd2476b01a4f559:0x52bd7ce80e182600!8m2!3d-8.6716833!4d115.1620858?hl=id"
2990,goemerot restaurant gatsu,"no. 99W, Jl. Gatot Subroto Barat, Ubung, North Denpasar, Denpasar City, Bali 80111",,"957W+G2 Ubung, Denpasar City, Bali",4.4,884,"https://www.google.com/maps/place/goemerot+restaurant+gatsu/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd23f2c028618f9:0xd1583c578f261ff3!8m2!3d-8.6361843!4d115.1951151?hl=id"
2994,Lilla Pantai,"Jl. Duyung Jl. Sanur Beach Street Walk, Sanur, Bali, Kec. Denpasar Sel., Kota Denpasar, Bali 80228",facebook.com,"77W7+2J Denpasar Selatan, Denpasar City, Bali",4.4,888,"https://www.google.com/maps/place/Lilla+Pantai/@-8.6703321,115.2031965,13z/data=!4m8!1m2!2m1!1srestaurants+in+Denpasar+Regency,+Bali!3m4!1s0x2dd241c1a772e66d:0xe64a77f35c034a5c!8m2!3d-8.704897!4d115.264022?hl=id"
2995,Sawah Indah Resto Ubud,"Jalan Raya Goa Gajah Peliatan, Ubud, Peliatan, Kec. Gianyar, Kabupaten Gianyar, Bali 80571",,"F7JF+JQ Peliatan, Gianyar, Bali",4.4,888,"https://www.google.com/maps/place/Sawah+Indah+Resto+Ubud/@-8.5184333,115.2043573,12z/data=!4m9!1m3!2m2!1srestaurants+in+Gianyar+Regency,+Bali!6e5!3m4!1s0x2dd23d79af34c691:0x18f1ddb49b83a391!8m2!3d-8.5184333!4d115.2743951?hl=id"
2996,De Danau lake view restaurant,"Candikuning, Baturiti, Tabanan Regency, Bali 82191",dedanau.com,"P5F7+VJ Candikuning, Tabanan Regency, Bali",4.2,904,"https://www.google.com/maps/place/De+Danau+lake+view+restaurant/@-8.275258,114.603731,9z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd189135f5af871:0x821d808b6b38f368!8m2!3d-8.275258!4d115.1640337?hl=id"
2999,Pantai Wates Karangasem,"Antiga Kelod, Manggis, Karangasem Regency, Bali 80761",,"CFXJ+Q2 Antiga Kelod, Karangasem Regency, Bali",4.3,905,"https://www.google.com/maps/place/Pantai+Wates+Karangasem/@-8.5066963,115.0803123,10z/data=!4m9!1m3!2m2!1sobjek+wisata+di+bali!6e1!3m4!1s0x2dd20e086d66ee27:0xeda05812598bdc71!8m2!3d-8.5505261!4d115.4800833?hl=id"
3000,RM Mina Segara,"Jl. Seririt- Singaraja, Temukus, labuhan aji, Kabupaten Buleleng, Bali 81152",business.site,"RXFX+45 Temukus, Buleleng Regency, Bali",4.3,910,"https://www.google.com/maps/place/RM+Mina+Segara/@-8.1772175,114.4376487,9z/data=!4m9!1m3!2m2!1srestaurants+in+Buleleng+Regency,+Bali!6e5!3m4!1s0x2dd19caa69288115:0x610b9328aed144fe!8m2!3d-8.1772175!4d114.9979514?hl=id"
3002,Warung Babi Guling Pande Egi,"Banjar Pande, Beng, Kec. Gianyar, Kabupaten Gianyar, Bali 80513",business.site,"F8FF+6X Beng, Gianyar, Bali",4.6,924,"https://www.google.com/maps/place/Warung+Babi+Guling+Pande+Egi/@-8.657188,115.0118399,11z/data=!4m9!1m3!2m2!1srestaurants+in+Karangasem+Regency,+Bali!6e5!3m4!1s0x2dd216514e66ffe1:0x9469d9bb05940a59!8m2!3d-8.5269135!4d115.3248968?hl=id"
3004,Nami Rasa,"Jl. Batukaru No.115, Buruan, Penebel, Kabupaten Tabanan, Bali 82181",,"G4HP+MQ Buruan, Tabanan Regency, Bali",4.3,930,"https://www.google.com/maps/place/Nami+Rasa/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd2251ede383c53:0x97883e7984f38404!8m2!3d-8.4708631!4d115.1369508?hl=id"
3007,Sandy Bay Beach Club,"Jl. Sandy Bay, Lembongan, Nusapenida, Kabupaten Klungkung, Bali 80771",sandybaylembongan.com,"8C6J+F2 Lembongan, Klungkung Regency, Bali",4.4,943,"https://www.google.com/maps/place/Sandy+Bay+Beach+Club/@-8.6567527,114.5897129,9z/data=!4m9!1m3!2m2!1srestaurants+in+Klungkung+Regency,+Bali!6e5!3m4!1s0x2dd26db3bbe1c2b9:0x3178844e51e4ca66!8m2!3d-8.6888475!4d115.4300346?hl=id"
3008,The Bene Hotel by Astadala,"Jl. Benesari, Kuta, Kabupaten Badung, Bali 80361",thebenehotel.com,"75PC+H3 Kuta, Badung Regency, Bali",4.2,948,"https://www.google.com/maps/place/The+Bene+Hotel+by+Astadala/@-8.6700536,115.0981279,11z/data=!4m12!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m7!1s0x2dd246c0a5702a33:0xa8957112f8de3f53!5m2!4m1!1i2!8m2!3d-8.7136004!4d115.170159?hl=id"
3009,Rumah Makan Sari Asih,"Jalan Raya Denpasar - Gilimanuk Km. 77, Yeh Embang Kangin, Mendoyo, Yeh Embang Kangin, Kec. Mendoyo, Kabupaten Jembrana, Bali",business.site,"HQXH+JC Yeh Embang Kangin, Jembrana Regency, Bali",3.9,950,"https://www.google.com/maps/place/Rumah+Makan+Sari+Asih/@-8.6568036,114.5904003,9z/data=!4m9!1m3!2m2!1srestaurants+in+Jembrana+Regency,+Bali!6e5!3m4!1s0x2dd3d6f6bbf367dd:0xd761beac1ac81b06!8m2!3d-8.4009504!4d114.7785949?hl=id"
3010,Resto Apung,"Jl. Raya Kedisan, Kintamani, Songan B, Kec. Bangli, Kabupaten Bangli, Bali 80652",,"P99P+HW Songan B, Bangli Regency, Bali",4.2,953,"https://www.google.com/maps/place/Resto+Apung/@-8.657239,115.0125274,9z/data=!4m8!1m2!2m1!1srestaurants+in+Bangli+Regency,+Bali!3m4!1s0x2dd1f5d0b8b3ef65:0x774f233f9b016610!8m2!3d-8.2810216!4d115.3873069?hl=id"
3012,Batu Jimbar Café,"Jl. Danau Tamblingan No.75A, Sanur, Kec. Denpasar Sel., Kota Denpasar, Bali 80228",cafebatujimbar.com,"8737+PH Sanur, Denpasar City, Bali",4.3,955,"https://www.google.com/maps/place/Batu+Jimbar+Caf%C3%A9/@-8.6703321,115.2031965,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd241c8e53cd3d3:0x24486a0a41b72b59!8m2!3d-8.6956357!4d115.2639279?hl=id"
3013,Luigi's Hot Pizza,"Jalan Batu Mejan, Canggu, Kuta Utara, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351",facebook.com,"84XM+FF Canggu, Badung Regency, Bali",4.3,958,"https://www.google.com/maps/place/Luigi's+Hot+Pizza/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd2387965fcc857:0x4742a4265772f043!8m2!3d-8.651312!4d115.13372?hl=id"
3016,Puncak Wanagiri,"Jl. Raya Wanagiri, Pancasari, Kec. Sukasada, Kabupaten Buleleng, Bali 81161",,"Q47R+4P Pancasari, Buleleng Regency, Bali",4.5,960,"https://www.google.com/maps/place/Puncak+Wanagiri/@-8.5066963,115.0803123,10z/data=!4m9!1m3!2m2!1sobjek+wisata+di+bali!6e1!3m4!1s0x2dd18ed8a6eae203:0x17c266f89cc81be!8m2!3d-8.2371393!4d115.1417792?hl=id"
3017,Cocoon Beach Club,"Blue Ocean Boulevard, Jl. Double Six No.66, Seminyak, Kuta, Kabupaten Badung, Bali 80361",cocoon-beach.com,"8536+5Q Seminyak, Badung Regency, Bali",4.2,961,"https://www.google.com/maps/place/Cocoon+Beach+Club/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd246e1024c618d:0xa3d784b4494ba4f5!8m2!3d-8.6970553!4d115.161973?hl=id"
3019,Sate Plecing Mak Lukluk,"Jl. Raya Puputan No.210A, Renon, Kec. Denpasar Sel., Kota Denpasar, Bali 80226",maklukluk.com,"86GV+FG Renon, Denpasar City, Bali",4.5,961,"https://www.google.com/maps/place/Sate+Plecing+Mak+Lukluk/@-8.6703321,115.2031965,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd2405b8cbbe37d:0x5a18077a118e7804!8m2!3d-8.673824!4d115.2437969?hl=id"
3021,Happy Chappy Restaurant,"Jalan Beraban No. 62, Banjar Taman, Seminyak, Kerobokan Kelod, Kuta Utara, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",happychappychinese.com,"8597+F3 Kerobokan Kelod, Badung Regency, Bali",4.4,962,"https://www.google.com/maps/place/Happy+Chappy+Restaurant/@-8.6813653,115.1276069,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd247172d2f477d:0xc9d55aa0f603f936!8m2!3d-8.6813653!4d115.1626258?hl=id"
3022,Ingka Restaurant Bali,"Jl. Mertanadi No.80, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",,"85F8+CV Kerobokan Kelod, Badung Regency, Bali",4.6,962,"https://www.google.com/maps/place/Ingka+Restaurant+Bali/@-8.6763889,115.1322033,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd2473e67cafa47:0xfcae343f9d47d4af!8m2!3d-8.6763889!4d115.1672222?hl=id"
3029,Hidden Hills Wanagiri,"Jalan Munduk - Wanagiri, Wanagiri, Sukasada, Pancasari, Kec. Sukasada, Kabupaten Buleleng, Bali",,"Q455+X4 Pancasari, Buleleng Regency, Bali",4.4,964,"https://www.google.com/maps/place/Hidden+Hills+Wanagiri/@-8.240053,114.5474973,9z/data=!4m9!1m3!2m2!1srestaurants+in+Buleleng+Regency,+Bali!6e5!3m4!1s0x2dd18f4408ba9927:0xd30275eb4513b925!8m2!3d-8.240053!4d115.1078?hl=id"
3030,Kakiang Garden Cafe,"Jalan Raya Andong Petulu Ubud, Petulu, Kec. Gianyar, Kabupaten Gianyar, Bali 80571",instagram.com,"G72F+X4 Petulu, Gianyar, Bali",4.4,965,"https://www.google.com/maps/place/Kakiang+Garden+Cafe/@-8.49755,114.7125383,9z/data=!4m9!1m3!2m2!1srestaurants+in+Gianyar+Regency,+Bali!6e5!3m4!1s0x2dd23d5b3b3ca69b:0x87e6ea4e861ff424!8m2!3d-8.49755!4d115.272841?hl=id"
