,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL
2262,Buda Bakery & Resto,"Perumahan BTN Graha Lovina, Jl. I Gede Taman No.26, Kalibukbuk, Kec. Buleleng, Kabupaten Buleleng, Bali 81152",facebook.com,"R2PM+68 Buleleng, Buleleng Regency, Bali",4.7,317,"https://www.google.com/maps/place/Buda+Bakery+%26+Resto/@-8.1644213,114.4730465,9z/data=!4m8!1m2!2m1!1srestaurants+in+Buleleng+Regency,+Bali!3m4!1s0x2dd19b3b47195769:0x2ad060fe4c545731!8m2!3d-8.1644213!4d115.0333492?hl=id"
2263,Terrazza Steak House Bali,"Jl. Gatot Subroto Barat No.334, Padangsambian Kaja, Kec. Denpasar Bar., Kota Denpasar, Bali 80117",online.fliphtml5.com,"957M+9F Padangsambian Kaja, Denpasar City, Bali",4.5,317,"https://www.google.com/maps/place/Terrazza+Steak+House+Bali/@-8.6365613,115.1487283,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd238b40f034c03:0x5f1e4d38c8c70378!8m2!3d-8.6365613!4d115.1837472?hl=id"
2264,Sasa Ristorante Italiano,"Jl.Arjuna No.10 X (Double 66 rd, Jl. Raya Seminyak, Seminyak, Kuta, Badung Regency, Bali 80361",sasabali.com,"8538+5V Seminyak, Badung Regency, Bali",4.3,317,"https://www.google.com/maps/place/Sasa%E2%80%99+Ristorante+Italiano/@-8.6970669,115.1321191,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x5044258096a4fed:0x4b53966dec1a1329!8m2!3d-8.6970669!4d115.167138?hl=id"
2265,Breeze Restaurant,"22, Jl. Kayu Aya, Seminyak, Kuta, Badung Regency, Bali 80361",,"8582+MR Seminyak, Badung Regency, Bali",4.5,318,"https://www.google.com/maps/place/Breeze+Restaurant/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd2470fc1144531:0xadb659f89a3fe766!8m2!3d-8.6833319!4d115.1521237?hl=id"
2266,Pelangi Restaurant,"Jl. Gatot Subroto Tim. No.254, Tonja, Kec. Denpasar Tim., Kota Denpasar, Bali 80234",,"967G+W2 Tonja, Denpasar City, Bali",4.1,318,"https://www.google.com/maps/place/Pelangi+Restaurant/@-8.6352402,115.0849736,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd23f71e7726a25:0x56cd87d516867abc!8m2!3d-8.6352402!4d115.2250493?hl=id"
2270,Sitara Indian Restaurant,"Jl. Hanoman No.99X, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",sitaraindianrestaurants.com,"F7M7+4G Ubud, Gianyar, Bali",3.7,319,"https://www.google.com/maps/place/Sitara+Indian+Restaurant/@-8.5171511,114.703493,9z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd23d6c38aabcb1:0x31c3c0e5549ab7a1!8m2!3d-8.5171511!4d115.2637957?hl=id"
2273,Warung Babi Guling Putra Celagi,"Jl. Desa Apuan No.87, Apuan, Susut, Kabupaten Bangli, Bali 80661",,"G84H+5J Apuan, Bangli Regency, Bali",4.6,319,"https://www.google.com/maps/place/Warung+Babi+Guling+Putra+Celagi/@-8.657188,115.0118399,11z/data=!4m9!1m3!2m2!1srestaurants+in+Karangasem+Regency,+Bali!6e5!3m4!1s0x2dd2179dc7a3a8cf:0x61893f2bcf6151d0!8m2!3d-8.4945137!4d115.3290985?hl=id"
2275,Tubes Bar & Restaurant,"JL. Poppies 2, Kuta, Kabupaten Badung, Bali 80361",,"75JF+W9 Kuta, Badung Regency, Bali",4.4,322,"https://www.google.com/maps/place/Tubes+Bar+%26+Restaurant/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd246b90c684b27:0xa960c9f41050f8e8!8m2!3d-8.7177229!4d115.1734067?hl=id"
2276,La Costa Beach Lounge,"Temukus, Banjar, Buleleng Regency, Bali 81152",,"RX9P+6P Temukus, Buleleng Regency, Bali",4.4,322,"https://www.google.com/maps/place/La+Costa+Beach+Lounge/@-8.1819529,114.4264859,9z/data=!4m9!1m3!2m2!1srestaurants+in+Buleleng+Regency,+Bali!6e5!3m4!1s0x2dd19cb2ae6f7b71:0x40c1af3c5a8d8258!8m2!3d-8.1819529!4d114.9867886?hl=id"
2278,The PaD Bar On Bene,"Jl. Lb. Bene No.168, Legian, Kuta, Kabupaten Badung, Bali 80361",,"75QC+HC Legian, Badung Regency, Bali",4.6,324,"https://www.google.com/maps/place/The+PaD+Bar+On+Bene/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd246c6d351915f:0xc4af79a3b1bade10!8m2!3d-8.7110508!4d115.1711031?hl=id"
2279,Roti Canai Street Kitchen,"Jalan Raya Batu Bolong, Canggu, Kuta Utara, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351",business.site,"84XM+6G Canggu, Badung Regency, Bali",4.1,324,"https://www.google.com/maps/place/Roti+Canai+Street+Kitchen/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd238796c85e833:0xdd140ac6d17f7285!8m2!3d-8.6518997!4d115.1337858?hl=id"
2280,Warung Danau Batur Mujair Nyatnyat Tabanan,"Jl. Yos. Sudarso No.12B, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82114",wdb-tabanan.business.site,"F47M+PF Dajan Peken, Tabanan Regency, Bali",4.5,324,"https://www.google.com/maps/place/Warung+Danau+Batur+Mujair+Nyatnyat+Tabanan/@-8.6570861,115.010465,11z/data=!4m9!1m3!2m2!1srestaurants+in+Tabanan+Regency,+Bali!6e5!3m4!1s0x2dd23a566b067ec9:0x8f783ef2b6b9e410!8m2!3d-8.535635!4d115.1336288?hl=id"
2281,Mai Mai Restaurant,"Kawasan BTDC Area Bali Collection, Nusa Dua, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80363",,"56XM+94 Benoa, Badung Regency, Bali",4.2,326,"https://www.google.com/maps/place/Mai+Mai+Restaurant/@-8.6570861,115.010465,11z/data=!4m9!1m3!2m2!1srestaurants+in+Tabanan+Regency,+Bali!6e5!3m4!1s0x2dd243288ef11dc7:0x341e2fc0f31dd780!8m2!3d-8.80151!4d115.232852?hl=id"
2282,Pura Batu Kursi,"Jalan Raya Pemuteran, Pemuteran, Gerokgak, Kabupaten Buleleng, Bali 81155",,"RMR7+P2 Pemuteran, Buleleng Regency, Bali",4.7,326,"https://www.google.com/maps/place/Pura+Batu+Kursi/@-8.5066963,115.0803123,10z/data=!4m9!1m3!2m2!1sobjek+wisata+di+bali!6e1!3m4!1s0x2dd16efec1a40953:0x775bce7e6f5affc0!8m2!3d-8.1582127!4d114.6625892?hl=id"
2283,Sumberkima Hill Retreat,"Sumberkima, Gerokgak, Buleleng Regency, Bali 81155",sumberkimahill.com,"VJ25+2J Sumberkima, Buleleng Regency, Bali",4.6,327,"https://www.google.com/maps/place/Sumberkima+Hill+Retreat/@-8.1499209,114.4690029,11z/data=!4m12!1m3!2m2!1srestaurants+in+Buleleng+Regency,+Bali!6e5!3m7!1s0x2dd16930bc21579f:0x92f04b6d5d5398dc!5m2!4m1!1i2!8m2!3d-8.1499209!4d114.6090786?hl=id"
2285,Hank's Pizza & Liquor,"Maiden Love Lantai 2, Jalan Kayu Aya No. 27X, Oberoi, Kuta Utara, Seminyak, Kuta, Kabupaten Badung, Bali 80361",hankspizza.co,"8584+6M Seminyak, Badung Regency, Bali",4.4,328,"https://www.google.com/maps/place/Hank's+Pizza+%26+Liquor/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd247178c50ed13:0xdd61ed048684e85b!8m2!3d-8.6844817!4d115.1567401?hl=id"
2286,Warung D'BUCU,"Pemuteran, Gerokgak, Buleleng Regency, Bali 81155",warungdbucu.business.site,"VM42+5H Pemuteran, Buleleng Regency, Bali",4.8,330,"https://www.google.com/maps/place/Warung+D'BUCU/@-8.1445594,114.0911102,9z/data=!4m8!1m2!2m1!1srestaurants+in+Buleleng+Regency,+Bali!3m4!1s0x2dd16eecfb427847:0x722146b32ffe0c5!8m2!3d-8.1445594!4d114.6514129?hl=id"
2287,Hippie Fish Ubud,"Jl. Raya Ubud No.14, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",hippiefishbali.com,"F7V7+2M Ubud, Gianyar, Bali",4.5,331,"https://www.google.com/maps/place/Hippie+Fish+Ubud/@-8.5074777,115.1941572,12z/data=!4m9!1m3!2m2!1srestaurants+in+Gianyar+Regency,+Bali!6e5!3m4!1s0x2dd23d0946a48ceb:0x4675830a8d84d5d8!8m2!3d-8.5074777!4d115.264195?hl=id"
2288,Warung Tulus Lobster,"Jl. Yeh Gangga I, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82112",business.site,"C359+8P Sudimara, Tabanan Regency, Bali",4.3,332,"https://www.google.com/maps/place/Warung+Tulus+Lobster/@-8.6570861,115.010465,11z/data=!4m8!1m2!2m1!1srestaurants+in+Tabanan+Regency,+Bali!3m4!1s0x2dd237386150a1b1:0xc5e604d9fe5f7cc3!8m2!3d-8.5916384!4d115.0692762?hl=id"
2289,Maha,"Jalan Mongkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",facebook.com,"F7M5+CW Ubud, Gianyar, Bali",4.3,334,"https://www.google.com/maps/place/Maha/@-8.5164798,114.6994922,9z/data=!4m9!1m3!2m2!1srestaurants+in+Gianyar+Regency,+Bali!6e5!3m4!1s0x2dd23d6d161b696b:0xb3e794a2eb45b46f!8m2!3d-8.5164798!4d115.2597949?hl=id"
2290,Waroeng Italian Corner,"Jl. No 23B ||, Gg. Baik Baik II, Seminyak, Kuta, Badung Regency, Bali 80361",business.site,"854C+HH Seminyak, Badung Regency, Bali",4.6,335,"https://www.google.com/maps/place/Waroeng+Italian+Corner/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd2472755e80081:0x2570111331f2985c!8m2!3d-8.693511!4d115.171454?hl=id"
2291,Warung Gueek,"Jl. By Pass Tanah Lot, Buwit, Kec. Kediri, Kabupaten Tabanan, Bali 80351",,"94M8+HC Buwit, Tabanan Regency, Bali",3.9,335,"https://www.google.com/maps/place/Warung+Gueek/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd239cac9442d2b:0xc44a18f519ae0779!8m2!3d-8.6160711!4d115.1160827?hl=id"
2292,Warung Krisna,"Jl. Sandat No.8, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",,"F7R8+XH Ubud, Gianyar, Bali",4.7,335,"https://www.google.com/maps/place/Warung+Krisna/@-8.5075277,114.7061133,9z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd23d698211640f:0x6da9ae53f27ca8f0!8m2!3d-8.5075277!4d115.266416?hl=id"
2293,Warung Banyuwangi Echo,"Jl. Raya Denpasar - Gilimanuk No.KM 60, Pengeragoan, Kec. Pekutatan, Kabupaten Jembrana, Bali",business.site,"GVVX+6R Pengeragoan, Jembrana Regency, Bali",3.9,335,"https://www.google.com/maps/place/Warung+Banyuwangi+Echo/@-8.4569985,114.7595126,11z/data=!4m9!1m3!2m2!1srestaurants+in+Buleleng+Regency,+Bali!6e5!3m4!1s0x2dd3d5ba6dd69cc1:0xf6052328cfe38928!8m2!3d-8.4569985!4d114.8995883?hl=id"
